DATE,MMBenchmarkRate
2016-02-02,2.4994
2016-02-22,2.3371
2016-02-23,2.3435
2016-02-24,2.458
2016-02-25,2.4351
2016-02-26,2.4915
2016-02-29,2.5606
2016-02-03,2.4128
2016-02-04,2.4948
2016-02-05,2.368
2016-02-06,2.2699
2016-03-01,2.409
2016-03-10,2.3568
2016-03-11,2.3238
2016-03-14,2.3649
2016-03-15,2.3691
2016-03-16,2.3857
2016-03-17,2.3948
2016-03-18,2.4881
2016-03-02,2.376
2016-03-21,2.537
2016-03-22,2.5422
2016-03-23,2.5657
2016-03-24,2.4479
2016-03-25,2.4397
2016-03-28,2.495
2016-03-29,2.5008
2016-03-03,2.3408
2016-03-30,2.7814
2016-03-31,2.8563
2016-03-04,2.3335
2016-03-07,2.3572
2016-03-08,2.3704
2016-03-09,2.3366
2016-04-01,2.4285
2016-04-11,2.3546
2016-04-12,2.4204
2016-04-13,2.4788
2016-04-14,2.4923
2016-04-15,2.4623
2016-04-18,2.4055
2016-04-19,2.4076
2016-04-20,2.5072
2016-04-21,2.5401
2016-04-22,2.664
2016-04-25,2.6395
2016-04-26,2.5648
2016-04-27,2.6377
2016-04-28,2.6152
2016-04-29,2.5076
2016-04-05,2.4149
2016-04-06,2.3899
2016-04-07,2.3776
2016-04-08,2.3636
2016-05-10,2.4096
2016-05-11,2.4644
2016-05-12,2.4628
2016-05-13,2.4272
2016-05-16,2.4278
2016-05-17,2.3994
2016-05-18,2.4413
2016-05-19,2.3844
2016-05-20,2.3636
2016-05-23,2.3566
2016-05-24,2.3324
2016-05-25,2.4699
2016-05-26,2.488
2016-05-27,2.4783
2016-05-03,2.4276
2016-05-30,2.4228
2016-05-31,2.3982
2016-05-04,2.4368
2016-05-05,2.4187
2016-05-06,2.4184
2016-05-09,2.4425
2016-06-01,2.4636
2016-06-12,2.3122
2016-06-13,2.3864
2016-06-14,2.3495
2016-06-15,2.3793
2016-06-16,2.3752
2016-06-17,2.35
2016-06-02,2.3603
2016-06-20,2.3461
2016-06-21,2.3526
2016-06-22,2.439
2016-06-23,2.4419
2016-06-24,2.5462
2016-06-27,2.626
2016-06-28,2.7619
2016-06-29,2.7817
2016-06-03,2.366
2016-06-30,2.6923
2016-06-06,2.3837
2016-06-07,2.385
2016-06-08,2.4202
2016-07-01,2.3735
2016-07-11,2.4245
2016-07-12,2.3757
2016-07-13,2.4052
2016-07-14,2.4036
2016-07-15,2.4037
2016-07-18,2.3971
2016-07-19,2.4147
2016-07-20,2.4466
2016-07-21,2.4456
2016-07-22,2.5338
2016-07-25,2.6602
2016-07-26,2.7399
2016-07-27,2.6232
2016-07-28,2.5492
2016-07-29,2.4836
2016-07-04,2.3806
2016-07-05,2.3635
2016-07-06,2.3976
2016-07-07,2.4156
2016-07-08,2.4219
2016-08-01,2.4143
2016-08-10,2.5148
2016-08-11,2.5618
2016-08-12,2.4555
2016-08-15,2.4769
2016-08-16,2.4255
2016-08-17,2.4498
2016-08-18,2.4937
2016-08-19,2.4525
2016-08-02,2.3799
2016-08-22,2.4486
2016-08-23,2.601
2016-08-24,2.6727
2016-08-25,2.7122
2016-08-26,2.5377
2016-08-29,2.4219
2016-08-03,2.3918
2016-08-30,2.4057
2016-08-31,2.3923
2016-08-04,2.3707
2016-08-05,2.3829
2016-08-08,2.4212
2016-08-09,2.4237
2016-09-01,2.3906
2016-09-12,2.4094
2016-09-13,2.5369
2016-09-14,2.6182
2016-09-18,2.4221
2016-09-19,2.6637
2016-09-02,2.393
2016-09-20,2.6768
2016-09-21,2.6798
2016-09-22,2.6754
2016-09-23,2.4165
2016-09-26,2.4941
2016-09-27,2.5673
2016-09-28,2.6378
2016-09-29,2.7619
2016-09-30,2.5774
2016-09-05,2.398
2016-09-06,2.3719
2016-09-07,2.3794
2016-09-08,2.3333
2016-09-09,2.3151
2017-01-10,2.3802
2017-01-11,2.4234
2017-01-12,2.3772
2017-01-13,2.3851
2017-01-16,2.5848
2017-01-17,2.68
2017-01-18,3.4551
2017-01-19,3.5818
2017-01-20,2.9015
2017-01-22,2.5912
2017-01-23,2.71
2017-01-24,2.8881
2017-01-25,2.6835
2017-01-26,2.6531
2017-01-03,2.7689
2017-01-04,2.4859
2017-01-05,2.493
2017-01-06,2.4202
2017-01-09,2.3725
2017-10-10,3.8311
2017-10-11,3.3051
2017-10-12,3.1274
2017-10-13,3.0276
2017-10-16,3.1043
2017-10-17,3.2034
2017-10-18,3.1749
2017-10-19,3.0693
2017-10-20,2.984
2017-10-23,2.9841
2017-10-24,3.1406
2017-10-25,3.5566
2017-10-26,3.7318
2017-10-27,3.5941
2017-10-30,3.8175
2017-10-31,3.9175
2017-10-09,3.4902
2017-11-01,3.5404
2017-11-10,3.3919
2017-11-13,3.4337
2017-11-14,3.5621
2017-11-15,3.7077
2017-11-16,3.4845
2017-11-17,3.263
2017-11-02,3.093
2017-11-20,3.3515
2017-11-21,3.6614
2017-11-22,3.8291
2017-11-23,3.722
2017-11-24,3.8213
2017-11-27,3.7054
2017-11-28,4.0326
2017-11-29,3.8313
2017-11-03,2.9116
2017-11-30,3.6613
2017-11-06,2.9222
2017-11-07,3.0063
2017-11-08,3.0646
2017-11-09,3.2235
2017-12-01,3.1013
2017-12-11,3.2455
2017-12-12,3.4864
2017-12-13,3.6083
2017-12-14,3.4998
2017-12-15,3.3445
2017-12-18,3.4117
2017-12-19,3.4936
2017-12-20,3.3563
2017-12-21,3.1719
2017-12-22,3.0174
2017-12-25,3.506
2017-12-26,4.5342
2017-12-27,5.038
2017-12-28,6.8096
2017-12-29,5.6101
2017-12-04,2.9838
2017-12-05,3.0354
2017-12-06,3.0467
2017-12-07,3.077
2017-12-08,3.0973
2017-02-10,2.6039
2017-02-13,2.7363
2017-02-14,2.8494
2017-02-15,3.148
2017-02-16,3.1266
2017-02-17,3.1202
2017-02-20,3.3402
2017-02-21,3.7403
2017-02-22,3.7812
2017-02-23,3.5092
2017-02-24,3.2374
2017-02-27,3.0544
2017-02-28,3.7268
2017-02-03,2.7067
2017-02-04,2.5227
2017-02-06,2.6387
2017-02-07,2.6873
2017-02-08,2.7779
2017-02-09,2.6967
2017-03-01,3.3059
2017-03-10,2.7322
2017-03-13,2.8119
2017-03-14,2.8597
2017-03-15,2.9199
2017-03-16,3.7603
2017-03-17,3.5448
2017-03-02,3.1453
2017-03-20,3.8716
2017-03-21,4.9973
2017-03-22,4.5547
2017-03-23,4.0062
2017-03-24,3.1951
2017-03-27,3.4383
2017-03-28,3.0716
2017-03-29,4.1541
2017-03-03,2.7256
2017-03-30,4.0993
2017-03-31,4.5856
2017-03-06,2.8293
2017-03-07,3.1651
2017-03-08,2.9676
2017-03-09,2.8651
2017-04-01,2.6981
2017-04-10,2.8481
2017-04-11,2.7615
2017-04-12,2.8014
2017-04-13,2.8129
2017-04-14,2.8443
2017-04-17,3.2836
2017-04-18,3.3462
2017-04-19,3.3599
2017-04-20,3.5732
2017-04-21,3.5354
2017-04-24,3.5814
2017-04-25,3.8284
2017-04-26,3.9523
2017-04-27,4.3628
2017-04-28,4.182
2017-04-05,2.9488
2017-04-06,3.1998
2017-04-07,2.9049
2017-05-10,3.2171
2017-05-11,3.209
2017-05-12,3.1332
2017-05-15,3.1021
2017-05-16,3.1874
2017-05-17,3.1925
2017-05-18,3.23
2017-05-19,3.061
2017-05-02,3.6165
2017-05-22,2.9896
2017-05-23,2.9593
2017-05-24,2.9671
2017-05-25,3.4401
2017-05-26,3.393
2017-05-27,2.9647
2017-05-03,3.8957
2017-05-31,3.1149
2017-05-04,3.8015
2017-05-05,3.2701
2017-05-08,3.1788
2017-05-09,3.2416
2017-06-01,3.2905
2017-06-12,3.2914
2017-06-13,3.2708
2017-06-14,3.2633
2017-06-15,3.3345
2017-06-16,3.3826
2017-06-19,3.4648
2017-06-02,3.4212
2017-06-20,3.5198
2017-06-21,3.5161
2017-06-22,3.3433
2017-06-23,3.0661
2017-06-26,3.6365
2017-06-27,3.6956
2017-06-28,3.8474
2017-06-29,3.7678
2017-06-30,3.9568
2017-06-05,3.3868
2017-06-06,3.4321
2017-06-07,3.3439
2017-06-08,3.3343
2017-06-09,3.2087
2017-07-10,2.8656
2017-07-11,3.0254
2017-07-12,3.1022
2017-07-13,3.1058
2017-07-14,2.9333
2017-07-17,3.0582
2017-07-18,3.5266
2017-07-19,3.9722
2017-07-20,3.597
2017-07-21,3.4432
2017-07-24,3.3135
2017-07-25,3.5921
2017-07-26,3.6994
2017-07-27,3.7868
2017-07-28,3.6611
2017-07-03,3.2345
2017-07-31,3.7358
2017-07-04,3.0716
2017-07-05,2.961
2017-07-06,2.9228
2017-07-07,2.8394
2017-08-01,3.6748
2017-08-10,3.1807
2017-08-11,3.0587
2017-08-14,3.2424
2017-08-15,3.4505
2017-08-16,3.9268
2017-08-17,4.0048
2017-08-18,3.5031
2017-08-02,3.4776
2017-08-21,3.5573
2017-08-22,3.7994
2017-08-23,3.7895
2017-08-24,3.6048
2017-08-25,3.5617
2017-08-28,3.5955
2017-08-29,3.8484
2017-08-03,3.204
2017-08-30,4.1954
2017-08-31,4.0419
2017-08-04,3.029
2017-08-07,3.063
2017-08-08,3.286
2017-08-09,3.2429
2017-09-01,3.3376
2017-09-11,3.148
2017-09-12,3.3189
2017-09-13,3.4495
2017-09-14,3.4131
2017-09-15,3.5595
2017-09-18,3.6691
2017-09-19,3.8881
2017-09-20,3.8108
2017-09-21,3.6538
2017-09-22,3.458
2017-09-25,3.4263
2017-09-26,3.6049
2017-09-27,3.628
2017-09-28,3.6034
2017-09-29,3.9556
2017-09-30,3.192
2017-09-04,3.2472
2017-09-05,3.1351
2017-09-06,3.1297
2017-09-07,3.1279
2017-09-08,3.1244
2018-01-10,3.1117
2018-01-11,3.4149
2018-01-12,3.3807
2018-01-15,3.4337
2018-01-16,3.3944
2018-01-17,3.6686
2018-01-18,3.8007
2018-01-19,3.3578
2018-01-02,3.1131
2018-01-22,3.2316
2018-01-23,3.1134
2018-01-24,3.0655
2018-01-25,3.3599
2018-01-26,3.331
2018-01-29,3.2792
2018-01-03,2.9981
2018-01-30,3.265
2018-01-31,3.1794
2018-01-04,2.9252
2018-01-05,2.8162
2018-01-08,2.7943
2018-01-09,2.943
2018-10-10,2.6595
2018-10-11,2.6335
2018-10-12,2.6087
2018-10-15,2.6096
2018-10-16,2.6109
2018-10-17,2.6135
2018-10-18,2.6042
2018-10-19,2.6086
2018-10-22,2.638
2018-10-23,2.639
2018-10-24,2.6156
2018-10-25,2.7171
2018-10-26,2.6553
2018-10-29,2.6525
2018-10-30,2.6174
2018-10-31,2.8973
2018-10-08,2.71
2018-10-09,2.6676
2018-11-01,2.7062
2018-11-12,2.6255
2018-11-13,2.6939
2018-11-14,2.63
2018-11-15,2.5949
2018-11-16,2.6204
2018-11-19,2.6856
2018-11-02,2.616
2018-11-20,2.8344
2018-11-21,2.7536
2018-11-22,2.6723
2018-11-23,2.5867
2018-11-26,2.8031
2018-11-27,2.8382
2018-11-28,2.8608
2018-11-29,2.8645
2018-11-30,2.9037
2018-11-05,2.6266
2018-11-06,2.5878
2018-11-07,2.5631
2018-11-08,2.5434
2018-11-09,2.5184
2018-12-10,2.5988
2018-12-11,2.615
2018-12-12,2.6183
2018-12-13,2.6573
2018-12-14,2.8875
2018-12-17,2.8911
2018-12-18,3.0556
2018-12-19,3.0013
2018-12-20,2.8107
2018-12-21,2.6617
2018-12-24,3.0032
2018-12-25,3.4031
2018-12-26,4.82
2018-12-27,5.9062
2018-12-28,4.82
2018-12-29,3.1073
2018-12-03,2.646
2018-12-04,2.6122
2018-12-05,2.5558
2018-12-06,2.5592
2018-12-07,2.5841
2018-02-01,2.9109
2018-02-11,2.9086
2018-02-12,3.1444
2018-02-13,3.2009
2018-02-14,2.8815
2018-02-02,2.8804
2018-02-22,3.2596
2018-02-23,3.1531
2018-02-24,2.8924
2018-02-26,3.3136
2018-02-27,3.3887
2018-02-28,3.5076
2018-02-05,2.8462
2018-02-06,2.8851
2018-02-07,2.8454
2018-02-08,3.0638
2018-02-09,3.0135
2018-03-01,3.2172
2018-03-12,3.0403
2018-03-13,3.2801
2018-03-14,3.1541
2018-03-15,3.1476
2018-03-16,3.008
2018-03-19,3.0518
2018-03-02,3.2657
2018-03-20,3.1524
2018-03-21,3.0621
2018-03-22,3.0148
2018-03-23,2.9879
2018-03-26,3.5586
2018-03-27,3.577
2018-03-28,3.9981
2018-03-29,4.01
2018-03-30,4.1771
2018-03-05,3.2867
2018-03-06,3.1955
2018-03-07,3.0569
2018-03-08,2.9982
2018-03-09,2.9581
2018-04-10,2.8787
2018-04-11,2.9004
2018-04-12,2.8227
2018-04-13,2.788
2018-04-16,2.9603
2018-04-17,3.3634
2018-04-18,3.5318
2018-04-19,4.5761
2018-04-02,3.0269
2018-04-20,4.5761
2018-04-23,4.7906
2018-04-24,6.1174
2018-04-25,4.775
2018-04-26,4.6467
2018-04-27,4.7387
2018-04-28,3.0461
2018-04-03,3.0109
2018-04-04,2.8048
2018-04-08,2.7364
2018-04-09,2.8268
2018-05-10,2.8147
2018-05-11,2.7936
2018-05-14,2.8959
2018-05-15,3.2
2018-05-16,3.4506
2018-05-17,2.9931
2018-05-18,2.8069
2018-05-02,3.3934
2018-05-21,2.8386
2018-05-22,2.8149
2018-05-23,2.8911
2018-05-24,2.8561
2018-05-25,3.5605
2018-05-28,3.692
2018-05-29,3.9879
2018-05-03,3.1191
2018-05-30,4.4616
2018-05-31,3.9498
2018-05-04,2.8577
2018-05-07,2.8838
2018-05-08,2.8144
2018-05-09,2.8709
2018-06-01,3.2694
2018-06-11,2.8853
2018-06-12,3.0516
2018-06-13,3.2005
2018-06-14,3.1801
2018-06-15,3.0253
2018-06-19,3.0703
2018-06-20,3.1951
2018-06-21,3.0997
2018-06-22,2.9167
2018-06-25,4.0169
2018-06-26,4.515
2018-06-27,4.3302
2018-06-28,4.5762
2018-06-29,3.5713
2018-06-04,3.0643
2018-06-05,2.9453
2018-06-06,2.9888
2018-06-07,2.9249
2018-06-08,2.8684
2018-07-10,2.7312
2018-07-11,2.7498
2018-07-12,2.646
2018-07-13,2.7104
2018-07-16,2.834
2018-07-17,2.8698
2018-07-18,2.8175
2018-07-19,2.6725
2018-07-02,2.8259
2018-07-20,2.6544
2018-07-23,2.6945
2018-07-24,2.6967
2018-07-25,2.9015
2018-07-26,2.8392
2018-07-27,2.8024
2018-07-03,2.776
2018-07-30,2.7687
2018-07-31,2.7506
2018-07-04,2.7104
2018-07-05,2.5073
2018-07-06,2.5231
2018-07-09,2.6167
2018-08-01,2.6382
2018-08-10,2.2524
2018-08-13,2.3574
2018-08-14,2.5701
2018-08-15,2.6236
2018-08-16,2.544
2018-08-17,2.7007
2018-08-02,2.415
2018-08-20,2.791
2018-08-21,2.7989
2018-08-22,2.728
2018-08-23,2.5794
2018-08-24,2.5717
2018-08-27,2.7424
2018-08-28,2.7479
2018-08-29,2.7615
2018-08-03,2.3315
2018-08-30,2.7174
2018-08-31,2.6357
2018-08-06,2.3413
2018-08-07,2.316
2018-08-08,2.3371
2018-08-09,2.2582
2018-09-10,2.7287
2018-09-11,2.7736
2018-09-12,2.711
2018-09-13,2.6294
2018-09-14,2.5922
2018-09-17,2.6222
2018-09-18,2.8353
2018-09-19,2.7287
2018-09-20,2.6869
2018-09-21,2.6545
2018-09-25,2.8156
2018-09-26,2.9393
2018-09-27,3.135
2018-09-28,3.0233
2018-09-29,2.8473
2018-09-03,2.566
2018-09-30,3.052
2018-09-04,2.4697
2018-09-05,2.4251
2018-09-06,2.5443
2018-09-07,2.7402
2019-01-10,2.5495
2019-01-11,2.5258
2019-01-14,2.6227
2019-01-15,2.7907
2019-01-16,2.6917
2019-01-17,2.5596
2019-01-18,2.5461
2019-01-02,2.5943
2019-01-21,2.5573
2019-01-22,2.5722
2019-01-23,2.5989
2019-01-24,2.5922
2019-01-25,2.6032
2019-01-28,2.6091
2019-01-29,2.7708
2019-01-03,2.4756
2019-01-30,2.8131
2019-01-31,2.9107
2019-01-04,2.4141
2019-01-07,2.3413
2019-01-08,2.301
2019-01-09,2.3954
2019-10-10,2.6681
2019-10-11,2.4351
2019-10-12,2.506
2019-10-14,2.7142
2019-10-15,2.846
2019-10-16,2.8608
2019-10-17,2.7831
2019-10-18,2.8018
2019-10-21,2.8986
2019-10-22,3.0317
2019-10-23,2.951
2019-10-24,2.7667
2019-10-25,2.9083
2019-10-28,2.8743
2019-10-29,2.8604
2019-10-30,2.824
2019-10-31,2.8238
2019-10-08,2.7953
2019-10-09,2.7454
2019-11-01,2.6624
2019-11-11,2.5823
2019-11-12,2.7075
2019-11-13,2.8437
2019-11-14,2.8521
2019-11-15,3.0142
2019-11-18,2.94
2019-11-19,2.7433
2019-11-20,2.5699
2019-11-21,2.514
2019-11-22,2.5018
2019-11-25,2.815
2019-11-26,2.8043
2019-11-27,2.7679
2019-11-28,2.759
2019-11-29,2.6871
2019-11-04,2.5937
2019-11-05,2.5187
2019-11-06,2.4822
2019-11-07,2.5231
2019-11-08,2.5273
2019-12-10,2.5162
2019-12-11,2.5248
2019-12-12,2.5295
2019-12-13,2.5308
2019-12-16,2.6125
2019-12-17,2.712
2019-12-18,2.7213
2019-12-19,2.6278
2019-12-02,2.5781
2019-12-20,2.4167
2019-12-23,2.2881
2019-12-24,1.9887
2019-12-25,2.7403
2019-12-26,2.7981
2019-12-27,2.9207
2019-12-03,2.5031
2019-12-30,2.9666
2019-12-31,3.0823
2019-12-04,2.4494
2019-12-05,2.4568
2019-12-06,2.4363
2019-12-09,2.5144
2019-02-01,2.7557
2019-02-11,2.5774
2019-02-12,2.5194
2019-02-13,2.3895
2019-02-14,2.349
2019-02-15,2.3456
2019-02-18,2.3647
2019-02-19,2.3781
2019-02-02,2.2415
2019-02-20,2.3558
2019-02-21,2.3224
2019-02-22,2.681
2019-02-25,2.8169
2019-02-26,3.4552
2019-02-27,3.2976
2019-02-28,2.7978
2019-02-03,2.3081
2019-03-01,2.4344
2019-03-11,2.3627
2019-03-12,2.5577
2019-03-13,2.4761
2019-03-14,2.5362
2019-03-15,2.9194
2019-03-18,3.0228
2019-03-19,2.9354
2019-03-20,2.915
2019-03-21,2.7997
2019-03-22,2.7738
2019-03-25,3.3613
2019-03-26,3.4824
2019-03-27,3.4884
2019-03-28,3.2417
2019-03-29,3.1952
2019-03-04,2.3431
2019-03-05,2.5049
2019-03-06,2.4158
2019-03-07,2.3685
2019-03-08,2.327
2019-04-01,2.6328
2019-04-10,2.6995
2019-04-11,2.6669
2019-04-12,2.7234
2019-04-15,3.0675
2019-04-16,3.2196
2019-04-17,3.1382
2019-04-18,2.9718
2019-04-19,2.7514
2019-04-02,2.4604
2019-04-22,2.6744
2019-04-23,2.945
2019-04-24,2.9955
2019-04-25,2.888
2019-04-26,2.7318
2019-04-28,2.7695
2019-04-29,2.927
2019-04-03,2.3192
2019-04-30,2.7377
2019-04-04,2.2332
2019-04-08,2.357
2019-04-09,2.4801
2019-05-10,2.3747
2019-05-13,2.4408
2019-05-14,2.5892
2019-05-15,2.6247
2019-05-16,2.5914
2019-05-17,2.5622
2019-05-20,2.8571
2019-05-21,2.8691
2019-05-22,2.7298
2019-05-23,2.589
2019-05-24,2.5323
2019-05-27,3.0547
2019-05-28,3.6159
2019-05-29,3.0416
2019-05-30,2.7447
2019-05-31,2.5892
2019-05-05,2.443
2019-05-06,2.408
2019-05-07,2.2976
2019-05-08,2.2424
2019-05-09,2.3338
2019-06-10,2.5174
2019-06-11,2.559
2019-06-12,2.5766
2019-06-13,2.5697
2019-06-14,2.503
2019-06-17,2.512
2019-06-18,2.4071
2019-06-19,2.2992
2019-06-20,2.2176
2019-06-21,2.045
2019-06-24,2.6328
2019-06-25,2.7109
2019-06-26,2.6671
2019-06-27,2.7489
2019-06-28,2.6591
2019-06-03,2.4522
2019-06-04,2.4252
2019-06-05,2.4658
2019-06-06,2.439
2019-07-01,2.2443
2019-07-10,2.4293
2019-07-11,2.4166
2019-07-12,2.4569
2019-07-15,2.7582
2019-07-16,2.876
2019-07-17,2.9638
2019-07-18,3.1058
2019-07-19,3.0478
2019-07-02,2.1333
2019-07-22,2.8555
2019-07-23,2.7464
2019-07-24,2.6148
2019-07-25,2.8717
2019-07-26,2.8558
2019-07-29,2.8768
2019-07-03,2.172
2019-07-30,2.8615
2019-07-31,2.7824
2019-07-04,2.1356
2019-07-05,2.1072
2019-07-08,2.4097
2019-07-09,2.4629
2019-08-01,2.6703
2019-08-12,2.7605
2019-08-13,2.9325
2019-08-14,2.9066
2019-08-15,2.8579
2019-08-16,2.8422
2019-08-19,2.8306
2019-08-02,2.6805
2019-08-20,2.8252
2019-08-21,2.7963
2019-08-22,2.7509
2019-08-23,2.7123
2019-08-26,2.9255
2019-08-27,2.9259
2019-08-28,2.8926
2019-08-29,2.8412
2019-08-30,2.8107
2019-08-05,2.6982
2019-08-06,2.6335
2019-08-07,2.5514
2019-08-08,2.5837
2019-08-09,2.6467
2019-09-10,2.7719
2019-09-11,2.7604
2019-09-12,2.7359
2019-09-16,2.7161
2019-09-17,2.7224
2019-09-18,2.8044
2019-09-19,2.8977
2019-09-02,2.7643
2019-09-20,3.0158
2019-09-23,2.8914
2019-09-24,2.7491
2019-09-25,2.4983
2019-09-26,2.4658
2019-09-27,2.0216
2019-09-29,2.7846
2019-09-03,2.7233
2019-09-30,2.8798
2019-09-04,2.6929
2019-09-05,2.7164
2019-09-06,2.7301
2019-09-09,2.771
2020-01-10,2.5698
2020-01-13,2.6408
2020-01-14,3.015
2020-01-15,3.5407
2020-01-16,3.0281
2020-01-17,2.8912
2020-01-19,2.6149
2020-01-02,2.3941
2020-01-20,2.6926
2020-01-21,2.683
2020-01-22,2.6844
2020-01-23,2.5852
2020-01-03,2.254
2020-01-06,2.2028
2020-01-07,2.3802
2020-01-08,2.4918
2020-01-09,2.5717
2020-10-10,2.012
2020-10-12,2.2441
2020-10-13,2.2387
2020-10-14,2.3077
2020-10-15,2.3601
2020-10-16,2.3131
2020-10-19,2.4032
2020-10-20,2.509
2020-10-21,2.4229
2020-10-22,2.3247
2020-10-23,2.3587
2020-10-26,2.9082
2020-10-27,3.2181
2020-10-28,3.2091
2020-10-29,3.1767
2020-10-30,3.3687
2020-10-09,2.2973
2020-11-10,2.6376
2020-11-11,2.7544
2020-11-12,3.1907
2020-11-13,3.3584
2020-11-16,2.7428
2020-11-17,2.4173
2020-11-18,2.3613
2020-11-19,2.4021
2020-11-02,2.7993
2020-11-20,2.3593
2020-11-23,2.3379
2020-11-24,3.0407
2020-11-25,3.1027
2020-11-26,2.752
2020-11-27,2.5831
2020-11-03,2.3987
2020-11-30,2.4784
2020-11-04,2.204
2020-11-05,2.1776
2020-11-06,2.4023
2020-11-09,2.5256
2020-12-01,2.1291
2020-12-10,2.2158
2020-12-11,2.3392
2020-12-14,2.4316
2020-12-15,2.3501
2020-12-16,2.1196
2020-12-17,2.136
2020-12-18,2.2893
2020-12-02,2.0728
2020-12-21,2.2446
2020-12-22,2.1892
2020-12-23,2.0476
2020-12-24,1.7701
2020-12-25,2.4661
2020-12-28,2.7517
2020-12-29,2.9531
2020-12-03,2.2812
2020-12-30,3.3597
2020-12-31,2.5923
2020-12-04,2.3246
2020-12-07,2.2994
2020-12-08,2.3072
2020-12-09,2.2367
2020-02-10,2.2787
2020-02-11,2.36
2020-02-12,2.3966
2020-02-13,2.3362
2020-02-14,2.2273
2020-02-17,2.2841
2020-02-18,2.3554
2020-02-19,2.3204
2020-02-20,2.2874
2020-02-21,2.1618
2020-02-24,2.3358
2020-02-25,2.3379
2020-02-26,2.3236
2020-02-27,2.3389
2020-02-28,2.4681
2020-02-03,2.717
2020-02-04,2.7009
2020-02-05,2.3999
2020-02-06,2.2778
2020-02-07,2.2063
2020-03-10,2.3136
2020-03-11,2.3386
2020-03-12,2.2105
2020-03-13,2.0926
2020-03-16,2.0475
2020-03-17,1.9433
2020-03-18,1.8428
2020-03-19,1.7638
2020-03-02,2.2843
2020-03-20,1.6525
2020-03-23,1.6175
2020-03-24,1.5043
2020-03-25,1.8114
2020-03-26,1.8694
2020-03-27,2.0269
2020-03-03,2.241
2020-03-30,2.3276
2020-03-31,2.4951
2020-03-04,2.1635
2020-03-05,2.131
2020-03-06,2.0495
2020-03-09,2.0747
2020-04-01,1.8783
2020-04-10,1.669
2020-04-13,1.7099
2020-04-14,1.5963
2020-04-15,1.4861
2020-04-16,1.4292
2020-04-17,1.4024
2020-04-02,1.7066
2020-04-20,1.4439
2020-04-21,1.4519
2020-04-22,1.4594
2020-04-23,1.4499
2020-04-24,1.5598
2020-04-26,1.3819
2020-04-27,1.5764
2020-04-28,1.5836
2020-04-29,1.7107
2020-04-03,1.5867
2020-04-30,1.9315
2020-04-07,1.479
2020-04-08,1.469
2020-04-09,1.5584
2020-05-11,1.4843
2020-05-12,1.411
2020-05-13,1.365
2020-05-14,1.3528
2020-05-15,1.409
2020-05-18,1.3911
2020-05-19,1.5293
2020-05-20,1.5567
2020-05-21,1.499
2020-05-22,1.4461
2020-05-25,1.7499
2020-05-26,1.9471
2020-05-27,2.0765
2020-05-28,2.2462
2020-05-29,2.2206
2020-05-06,1.5896
2020-05-07,1.5708
2020-05-08,1.6101
2020-05-09,1.2292
2020-06-01,1.6255
2020-06-10,1.9935
2020-06-11,1.9995
2020-06-12,1.9258
2020-06-15,1.8589
2020-06-16,1.9449
2020-06-17,2.0489
2020-06-18,2.1386
2020-06-19,2.1716
2020-06-02,1.5503
2020-06-22,2.2499
2020-06-23,2.3139
2020-06-24,2.3867
2020-06-28,2.2412
2020-06-29,2.7981
2020-06-03,1.9644
2020-06-30,3.053
2020-06-04,1.8978
2020-06-05,1.8635
2020-06-08,1.8796
2020-06-09,1.9322
2020-07-01,2.2719
2020-07-10,2.3383
2020-07-13,2.3549
2020-07-14,2.2275
2020-07-15,2.2549
2020-07-16,2.3667
2020-07-17,2.4667
2020-07-02,2.0632
2020-07-20,2.2653
2020-07-21,2.1059
2020-07-22,2.0024
2020-07-23,2.271
2020-07-24,2.0953
2020-07-27,2.4381
2020-07-28,2.4123
2020-07-29,2.3508
2020-07-03,1.857
2020-07-30,2.3384
2020-07-31,2.325
2020-07-06,1.8396
2020-07-07,2.1485
2020-07-08,2.235
2020-07-09,2.2736
2020-08-10,2.2859
2020-08-11,2.3646
2020-08-12,2.3679
2020-08-13,2.3697
2020-08-14,2.3751
2020-08-17,2.3793
2020-08-18,2.3524
2020-08-19,2.3753
2020-08-20,2.4495
2020-08-21,2.573
2020-08-24,2.5105
2020-08-25,2.5921
2020-08-26,2.4974
2020-08-27,2.4743
2020-08-28,2.4838
2020-08-03,2.1397
2020-08-31,2.5145
2020-08-04,2.1789
2020-08-05,2.135
2020-08-06,2.1055
2020-08-07,2.222
2020-09-01,2.4115
2020-09-10,2.2034
2020-09-11,2.1875
2020-09-14,2.2273
2020-09-15,2.2708
2020-09-16,2.2741
2020-09-17,2.3936
2020-09-18,2.6427
2020-09-02,2.3955
2020-09-21,2.8208
2020-09-22,2.9746
2020-09-23,2.3143
2020-09-24,2.1872
2020-09-25,1.968
2020-09-27,1.8821
2020-09-28,2.7151
2020-09-29,3.0094
2020-09-03,2.3215
2020-09-30,2.5512
2020-09-04,2.3408
2020-09-07,2.3269
2020-09-08,2.3263
2020-09-09,2.2876
2021-01-11,1.9882
2021-01-12,1.9892
2021-01-13,2.0297
2021-01-14,2.0198
2021-01-15,2.0331
2021-01-18,2.2972
2021-01-19,2.7548
2021-01-20,2.8472
2021-01-21,2.7031
2021-01-22,2.5233
2021-01-25,2.7935
2021-01-26,3.333
2021-01-27,4.0212
2021-01-28,4.8303
2021-01-29,4.3942
2021-01-04,2.0954
2021-01-05,1.9356
